50,1.000000
75,2.000000
100,5.000000
125,9.000000
150,15.000000
175,22.000000
200,33.000000
225,48.000000
250,64.000000
275,87.000000
300,112.000000
325,141.000000
350,173.000000
375,200.000000
400,241.000000
425,289.000000
450,343.000000
475,402.000000
500,469.000000
525,543.000000
550,624.000000
575,713.000000
600,812.000000
625,913.000000
650,1028.000000
675,1149.000000
700,1285.000000
