50,19.000000
75,55.000000
100,143.000000
125,281.000000
150,512.000000
175,804.000000
200,1207.000000
225,1760.000000
250,2272.000000
275,2988.000000
300,3960.000000
325,5116.000000
350,6237.000000
375,6778.000000
400,8230.000000
425,9853.000000
450,11628.000000
475,13664.000000
500,15848.000000
525,18386.000000
550,21051.000000
575,23895.000000
600,27206.000000
625,30519.000000
650,34257.000000
675,38625.000000
700,42682.000000
