50,1.000000
75,2.000000
100,5.000000
125,9.000000
150,19.000000
175,26.000000
200,40.000000
225,57.000000
250,79.000000
275,111.000000
300,147.000000
325,192.000000
350,241.000000
375,270.000000
400,327.000000
425,394.000000
450,467.000000
475,551.000000
500,642.000000
525,762.000000
550,856.000000
575,981.000000
600,1123.000000
625,1281.000000
650,1423.000000
675,1603.000000
700,1818.000000
