50,25.000000
75,65.000000
100,168.000000
125,286.000000
150,495.000000
175,781.000000
200,1212.000000
225,1747.000000
250,2296.000000
275,3069.000000
300,3980.000000
325,5054.000000
350,6398.000000
375,6889.000000
400,8262.000000
425,9862.000000
450,11677.000000
475,13708.000000
500,15984.000000
525,18415.000000
550,21132.000000
575,24001.000000
600,27401.000000
625,30713.000000
650,34508.000000
675,38583.000000
700,42866.000000
