50,1.000000
75,2.000000
100,4.000000
125,10.000000
150,16.000000
175,27.000000
200,39.000000
225,56.000000
250,78.000000
275,109.000000
300,146.000000
325,186.000000
350,220.000000
375,263.000000
400,321.000000
425,384.000000
450,456.000000
475,536.000000
500,627.000000
525,761.000000
550,837.000000
575,957.000000
600,1123.000000
625,1248.000000
650,1420.000000
675,1554.000000
700,1739.000000
